date,symbol,score
2025-02-07,ba,0.055653
2025-02-07,cat,0.060284
2025-02-07,crm,0.057667
2025-02-07,csco,0.055653
2025-02-07,cvx,0.060284
2025-02-07,dis,0.057667
2025-02-07,gs,0.055653
2025-02-07,hd,0.057667
2025-02-07,hon,0.057789
2025-02-07,ibm,0.057214
2025-02-07,jnj,0.060284
2025-02-07,jpm,0.055653
2025-02-07,ko,0.057667
2025-02-07,mcd,0.057667
2025-02-07,mmm,0.057667
2025-02-07,mrk,0.057667
2025-02-07,msft,0.057667
2025-02-07,nke,0.057789
2025-02-07,nvda,0.057667
2025-02-07,pg,0.060284
2025-02-07,shw,0.060284
2025-02-07,trv,0.060284
2025-02-07,unh,0.057789
2025-02-07,v,0.060284
2025-02-07,vz,0.057667
2025-02-07,wmt,0.060284
2025-02-10,aapl,0.057667
2025-02-10,amgn,0.057667
2025-02-10,amzn,0.057667
2025-02-10,axp,0.057667
2025-02-10,ba,0.060284
2025-02-10,cat,0.060284
2025-02-10,crm,0.057789
2025-02-10,csco,0.057667
2025-02-10,cvx,0.057667
2025-02-10,dis,0.057789
2025-02-10,gs,0.060284
2025-02-10,hd,0.057667
2025-02-10,hon,0.057667
2025-02-10,ibm,0.057667
2025-02-10,jnj,0.057667
2025-02-10,jpm,0.060284
2025-02-10,ko,0.057667
2025-02-10,mcd,0.055653
2025-02-10,mmm,0.057789
2025-02-10,mrk,0.057667
2025-02-10,msft,0.057667
2025-02-10,nke,0.057667
2025-02-10,nvda,0.055653
2025-02-10,pg,0.057214
2025-02-10,shw,0.057667
2025-02-10,trv,0.057667
2025-02-10,unh,0.057667
2025-02-10,v,0.057667
2025-02-10,vz,0.057789
2025-02-10,wmt,0.057667
2025-02-11,aapl,0.055653
2025-02-11,amgn,0.057667
2025-02-11,amzn,0.057667
2025-02-11,axp,0.057789
2025-02-11,ba,0.060284
2025-02-11,cat,0.060284
2025-02-11,crm,0.057789
2025-02-11,csco,0.057667
2025-02-11,cvx,0.055653
2025-02-11,dis,0.057789
2025-02-11,gs,0.057667
2025-02-11,hd,0.057667
2025-02-11,hon,0.057789
2025-02-11,ibm,0.060284
2025-02-11,jnj,0.057667
2025-02-11,jpm,0.057667
2025-02-11,ko,0.057667
2025-02-11,mcd,0.055653
2025-02-11,mmm,0.057667
2025-02-11,mrk,0.057667
2025-02-11,msft,0.057667
2025-02-11,nke,0.060284
2025-02-11,nvda,0.055653
2025-02-11,pg,0.057667
2025-02-11,shw,0.057667
2025-02-11,trv,0.057789
2025-02-11,unh,0.060284
2025-02-11,v,0.057667
2025-02-11,vz,0.057667
2025-02-11,wmt,0.057667
2025-02-12,aapl,0.057667
2025-02-12,amgn,0.057667
2025-02-12,amzn,0.057789
2025-02-12,axp,0.057789
2025-02-12,ba,0.057667
2025-02-12,cat,0.057789
2025-02-12,crm,0.057667
2025-02-12,csco,0.057667
2025-02-12,cvx,0.057667
2025-02-12,dis,0.057667
2025-02-12,gs,0.057667
2025-02-12,hd,0.057667
2025-02-12,hon,0.057667
2025-02-12,ibm,0.055653
2025-02-12,jnj,0.057667
2025-02-12,jpm,0.057667
2025-02-12,ko,0.057667
2025-02-12,mcd,0.057667
2025-02-12,mmm,0.057789
2025-02-12,mrk,0.057667
2025-02-12,msft,0.057789
2025-02-12,nke,0.057667
2025-02-12,nvda,0.060284
2025-02-12,pg,0.057667
2025-02-12,shw,0.057667
2025-02-12,trv,0.057789
2025-02-12,unh,0.057667
2025-02-12,v,0.057667
2025-02-12,vz,0.057667
2025-02-12,wmt,0.055653
2025-02-13,aapl,0.055653
2025-02-13,amgn,0.057667
2025-02-13,amzn,0.057667
2025-02-13,axp,0.057789
2025-02-13,ba,0.057667
2025-02-13,cat,0.057789
2025-02-13,crm,0.057667
2025-02-13,csco,0.055653
2025-02-13,cvx,0.057667
2025-02-13,dis,0.057667
2025-02-13,gs,0.057667
2025-02-13,hd,0.057667
2025-02-13,hon,0.057667
2025-02-13,ibm,0.057667
2025-02-13,jnj,0.055653
2025-02-13,jpm,0.055653
2025-02-13,ko,0.057667
2025-02-13,mcd,0.055653
2025-02-13,mmm,0.057789
2025-02-13,mrk,0.057667
2025-02-13,msft,0.057667
2025-02-13,nke,0.057667
2025-02-13,nvda,0.055653
2025-02-13,pg,0.057667
2025-02-13,shw,0.057667
2025-02-13,trv,0.057667
2025-02-13,unh,0.057667
2025-02-13,v,0.057667
2025-02-13,vz,0.057667
2025-02-13,wmt,0.057667
2025-02-14,aapl,0.055653
2025-02-14,amgn,0.057667
2025-02-14,amzn,0.057789
2025-02-14,axp,0.055653
2025-02-14,ba,0.060284
2025-02-14,cat,0.057789
2025-02-14,crm,0.060284
2025-02-14,csco,0.055653
2025-02-14,cvx,0.057667
2025-02-14,dis,0.057667
2025-02-14,gs,0.055653
2025-02-14,hd,0.060284
2025-02-14,hon,0.057667
2025-02-14,ibm,0.055653
2025-02-14,jnj,0.060284
2025-02-14,jpm,0.057667
2025-02-14,ko,0.055653
2025-02-14,mcd,0.057667
2025-02-14,mmm,0.057789
2025-02-14,mrk,0.057667
2025-02-14,msft,0.057789
2025-02-14,nke,0.055653
2025-02-14,nvda,0.055653
2025-02-14,pg,0.057667
2025-02-14,shw,0.060284
2025-02-14,trv,0.057789
2025-02-14,unh,0.057789
2025-02-14,v,0.057667
2025-02-14,vz,0.057667
2025-02-14,wmt,0.057667
2025-02-18,aapl,0.055653
2025-02-18,amgn,0.057667
2025-02-18,amzn,0.057667
2025-02-18,axp,0.057667
2025-02-18,ba,0.060284
2025-02-18,cat,0.057789
2025-02-18,crm,0.057667
2025-02-18,csco,0.055653
2025-02-18,cvx,0.055653
2025-02-18,dis,0.057667
2025-02-18,gs,0.057667
2025-02-18,hd,0.057667
2025-02-18,hon,0.057667
2025-02-18,ibm,0.055653
2025-02-18,jnj,0.057667
2025-02-18,jpm,0.057667
2025-02-18,ko,0.057667
2025-02-18,mcd,0.057667
2025-02-18,mmm,0.057667
2025-02-18,mrk,0.057667
2025-02-18,msft,0.057667
2025-02-18,nke,0.057667
2025-02-18,nvda,0.055653
2025-02-18,pg,0.057667
2025-02-18,shw,0.060284
2025-02-18,trv,0.057789
2025-02-18,unh,0.057789
2025-02-18,v,0.057667
2025-02-18,vz,0.057667
2025-02-18,wmt,0.057667
2025-02-19,aapl,0.055653
2025-02-19,amgn,0.057667
2025-02-19,amzn,0.057667
2025-02-19,axp,0.057667
2025-02-19,ba,0.057667
2025-02-19,cat,0.057789
2025-02-19,crm,0.060284
2025-02-19,csco,0.057667
2025-02-19,cvx,0.055653
2025-02-19,dis,0.055653
2025-02-19,gs,0.055653
2025-02-19,hd,0.057667
2025-02-19,hon,0.055653
2025-02-19,ibm,0.057667
2025-02-19,jnj,0.055653
2025-02-19,jpm,0.055653
2025-02-19,ko,0.057667
2025-02-19,mcd,0.057667
2025-02-19,mmm,0.057667
2025-02-19,mrk,0.057667
2025-02-19,msft,0.057667
2025-02-19,nke,0.055653
2025-02-19,nvda,0.055653
2025-02-19,pg,0.057667
2025-02-19,shw,0.057667
2025-02-19,trv,0.055653
2025-02-19,unh,0.057667
2025-02-19,v,0.060284
2025-02-19,vz,0.057667
2025-02-19,wmt,0.057667
2025-02-20,aapl,0.057667
2025-02-20,amgn,0.057667
2025-02-20,amzn,0.057789
2025-02-20,axp,0.060284
2025-02-20,ba,0.057214
2025-02-20,cat,0.057789
2025-02-20,crm,0.057789
2025-02-20,csco,0.060284
2025-02-20,cvx,0.057667
2025-02-20,dis,0.060284
2025-02-20,gs,0.057667
2025-02-20,hd,0.057789
2025-02-20,hon,0.057667
2025-02-20,ibm,0.057667
2025-02-20,jnj,0.057667
2025-02-20,jpm,0.057214
2025-02-20,ko,0.057667
2025-02-20,mcd,0.057667
2025-02-20,mmm,0.060284
2025-02-20,mrk,0.057667
2025-02-20,msft,0.055653
2025-02-20,nke,0.057667
2025-02-20,nvda,0.055653
2025-02-20,pg,0.057667
2025-02-20,shw,0.057789
2025-02-20,trv,0.057667
2025-02-20,unh,0.057789
2025-02-20,v,0.057214
2025-02-20,vz,0.057667
2025-02-20,wmt,0.057789
2025-02-21,aapl,0.057667
2025-02-21,amgn,0.055653
2025-02-21,amzn,0.057789
2025-02-21,axp,0.057789
2025-02-21,ba,0.057667
2025-02-21,cat,0.057789
2025-02-21,crm,0.057667
2025-02-21,csco,0.057789
2025-02-21,cvx,0.060284
2025-02-21,dis,0.057214
2025-02-21,gs,0.057789
2025-02-21,hd,0.057789
2025-02-21,hon,0.055653
2025-02-21,ibm,0.057667
2025-02-21,jnj,0.055653
2025-02-21,jpm,0.057667
2025-02-21,ko,0.055653
2025-02-21,mcd,0.057667
2025-02-21,mmm,0.057667
2025-02-21,mrk,0.057667
2025-02-21,msft,0.057214
2025-02-21,nke,0.060284
2025-02-21,nvda,0.057667
2025-02-21,pg,0.057667
2025-02-21,shw,0.057789
2025-02-21,trv,0.060284
2025-02-21,unh,0.057667
2025-02-21,v,0.057214
2025-02-21,vz,0.055653
2025-02-21,wmt,0.057789
2025-02-24,aapl,0.057667
2025-02-24,amgn,0.055653
2025-02-24,amzn,0.057789
2025-02-24,axp,0.057789
2025-02-24,ba,0.057667
2025-02-24,cat,0.057789
2025-02-24,crm,0.057667
2025-02-24,csco,0.057789
2025-02-24,cvx,0.057667
2025-02-24,dis,0.055653
2025-02-24,gs,0.057667
2025-02-24,hd,0.057789
2025-02-24,hon,0.060284
2025-02-24,ibm,0.057214
2025-02-24,jnj,0.055653
2025-02-24,jpm,0.057789
2025-02-24,ko,0.057667
2025-02-24,mcd,0.055653
2025-02-24,mmm,0.057789
2025-02-24,mrk,0.057667
2025-02-24,msft,0.057214
2025-02-24,nke,0.055653
2025-02-24,nvda,0.057789
2025-02-24,pg,0.057667
2025-02-24,shw,0.057789
2025-02-24,trv,0.055653
2025-02-24,unh,0.057667
2025-02-24,v,0.057789
2025-02-24,vz,0.055653
2025-02-24,wmt,0.057667
2025-02-25,aapl,0.057667
2025-02-25,amgn,0.055653
2025-02-25,amzn,0.057667
2025-02-25,axp,0.057667
2025-02-25,ba,0.057667
2025-02-25,cat,0.057667
2025-02-25,crm,0.057667
2025-02-25,csco,0.060284
2025-02-25,cvx,0.057214
2025-02-25,dis,0.057667
2025-02-25,gs,0.057667
2025-02-25,hd,0.055653
2025-02-25,hon,0.057667
2025-02-25,ibm,0.057789
2025-02-25,jnj,0.057667
2025-02-25,jpm,0.057667
2025-02-25,ko,0.055653
2025-02-25,mcd,0.055653
2025-02-25,mmm,0.057667
2025-02-25,mrk,0.057667
2025-02-25,msft,0.057789
2025-02-25,nke,0.055653
2025-02-25,nvda,0.057667
2025-02-25,pg,0.055653
2025-02-25,shw,0.057667
2025-02-25,trv,0.055653
2025-02-25,unh,0.057667
2025-02-25,v,0.057667
2025-02-25,vz,0.055653
2025-02-25,wmt,0.057667
2025-02-26,aapl,0.057214
2025-02-26,amgn,0.060284
2025-02-26,amzn,0.057667
2025-02-26,axp,0.060284
2025-02-26,ba,0.057789
2025-02-26,cat,0.060284
2025-02-26,crm,0.057667
2025-02-26,csco,0.060284
2025-02-26,cvx,0.057214
2025-02-26,dis,0.055653
2025-02-26,gs,0.057667
2025-02-26,hd,0.057667
2025-02-26,hon,0.057214
2025-02-26,ibm,0.057789
2025-02-26,jnj,0.060284
2025-02-26,jpm,0.057667
2025-02-26,ko,0.060284
2025-02-26,mcd,0.057667
2025-02-26,mmm,0.057667
2025-02-26,mrk,0.057667
2025-02-26,msft,0.057667
2025-02-26,nke,0.055653
2025-02-26,nvda,0.057667
2025-02-26,pg,0.057667
2025-02-26,shw,0.055653
2025-02-26,trv,0.055653
2025-02-26,unh,0.060284
2025-02-26,v,0.057667
2025-02-26,vz,0.057667
2025-02-26,wmt,0.057667
2025-02-27,aapl,0.057667
2025-02-27,amgn,0.057667
2025-02-27,amzn,0.057667
2025-02-27,axp,0.057667
2025-02-27,ba,0.057789
2025-02-27,cat,0.057789
2025-02-27,crm,0.057667
2025-02-27,csco,0.057667
2025-02-27,cvx,0.060284
2025-02-27,dis,0.057667
2025-02-27,gs,0.057667
2025-02-27,hd,0.060284
2025-02-27,hon,0.060284
2025-02-27,ibm,0.057789
2025-02-27,jnj,0.057667
2025-02-27,jpm,0.057667
2025-02-27,ko,0.057214
2025-02-27,mcd,0.055653
2025-02-27,mmm,0.055653
2025-02-27,mrk,0.057667
2025-02-27,msft,0.057789
2025-02-27,nke,0.060284
2025-02-27,nvda,0.057667
2025-02-27,pg,0.060284
2025-02-27,shw,0.055653
2025-02-27,trv,0.055653
2025-02-27,unh,0.060284
2025-02-27,v,0.055653
2025-02-27,vz,0.057667
2025-02-27,wmt,0.055653
2025-02-28,aapl,0.057667
2025-02-28,amgn,0.057667
2025-02-28,amzn,0.057667
2025-02-28,axp,0.057667
2025-02-28,ba,0.057667
2025-02-28,cat,0.055653
2025-02-28,crm,0.057667
2025-02-28,csco,0.057667
2025-02-28,cvx,0.057667
2025-02-28,dis,0.057667
2025-02-28,gs,0.057667
2025-02-28,hd,0.057667
2025-02-28,hon,0.055653
2025-02-28,ibm,0.057667
2025-02-28,jnj,0.057667
2025-02-28,jpm,0.057667
2025-02-28,ko,0.060284
2025-02-28,mcd,0.057667
2025-02-28,mmm,0.055653
2025-02-28,mrk,0.057667
2025-02-28,msft,0.057667
2025-02-28,nke,0.060284
2025-02-28,nvda,0.057667
2025-02-28,pg,0.055653
2025-02-28,shw,0.057667
2025-02-28,trv,0.057667
2025-02-28,unh,0.057667
2025-02-28,v,0.055653
2025-02-28,vz,0.060284
2025-02-28,wmt,0.055653
2025-03-03,aapl,0.060284
2025-03-03,amgn,0.060284
2025-03-03,amzn,0.057667
2025-03-03,axp,0.060284
2025-03-03,ba,0.057789
2025-03-03,cat,0.057789
2025-03-03,crm,0.057667
2025-03-03,csco,0.057667
2025-03-03,cvx,0.057667
2025-03-03,dis,0.055653
2025-03-03,gs,0.057667
2025-03-03,hd,0.057667
2025-03-03,hon,0.057667
2025-03-03,ibm,0.057667
2025-03-03,jnj,0.057667
2025-03-03,jpm,0.060284
2025-03-03,ko,0.057667
2025-03-03,mcd,0.057789
2025-03-03,mmm,0.055653
2025-03-03,mrk,0.057667
2025-03-03,msft,0.057667
2025-03-03,nke,0.057789
2025-03-03,nvda,0.057667
2025-03-03,pg,0.055653
2025-03-03,shw,0.057667
2025-03-03,trv,0.055653
2025-03-03,unh,0.057667
2025-03-03,v,0.055653
2025-03-03,vz,0.057667
2025-03-03,wmt,0.060284
2025-03-04,aapl,0.060284
2025-03-04,amgn,0.055653
2025-03-04,amzn,0.057667
2025-03-04,axp,0.057667
2025-03-04,ba,0.057667
2025-03-04,cat,0.057667
2025-03-04,crm,0.057667
2025-03-04,csco,0.057789
2025-03-04,cvx,0.060284
2025-03-04,dis,0.057214
2025-03-04,gs,0.057667
2025-03-04,hd,0.057789
2025-03-04,hon,0.057214
2025-03-04,ibm,0.060284
2025-03-04,jnj,0.057667
2025-03-04,jpm,0.057667
2025-03-04,ko,0.057214
2025-03-04,mcd,0.057667
2025-03-04,mmm,0.057667
2025-03-04,mrk,0.055653
2025-03-04,msft,0.057667
2025-03-04,nke,0.057789
2025-03-04,nvda,0.057667
2025-03-04,pg,0.057667
2025-03-04,shw,0.057214
2025-03-04,trv,0.057667
2025-03-04,unh,0.057667
2025-03-04,v,0.057214
2025-03-04,vz,0.057214
2025-03-04,wmt,0.057667
2025-03-05,aapl,0.057667
2025-03-05,amgn,0.055653
2025-03-05,amzn,0.060284
2025-03-05,axp,0.057667
2025-03-05,ba,0.057667
2025-03-05,cat,0.055653
2025-03-05,crm,0.057667
2025-03-05,csco,0.057667
2025-03-05,cvx,0.057667
2025-03-05,dis,0.057214
2025-03-05,gs,0.060284
2025-03-05,hd,0.057667
2025-03-05,hon,0.057667
2025-03-05,ibm,0.060284
2025-03-05,jnj,0.060284
2025-03-05,jpm,0.057667
2025-03-05,ko,0.057214
2025-03-05,mcd,0.057667
2025-03-05,mmm,0.060284
2025-03-05,mrk,0.055653
2025-03-05,msft,0.057667
2025-03-05,nke,0.057667
2025-03-05,nvda,0.060284
2025-03-05,pg,0.060284
2025-03-05,shw,0.055653
2025-03-05,trv,0.057667
2025-03-05,unh,0.057667
2025-03-05,v,0.057214
2025-03-05,vz,0.057214
2025-03-05,wmt,0.057667
2025-03-06,aapl,0.057667
2025-03-06,amgn,0.055653
2025-03-06,amzn,0.057667
2025-03-06,axp,0.057789
2025-03-06,ba,0.057667
2025-03-06,cat,0.055653
2025-03-06,crm,0.057667
2025-03-06,csco,0.060284
2025-03-06,cvx,0.057667
2025-03-06,dis,0.057789
2025-03-06,gs,0.057789
2025-03-06,hd,0.057789
2025-03-06,hon,0.057667
2025-03-06,ibm,0.057789
2025-03-06,jnj,0.057667
2025-03-06,jpm,0.057789
2025-03-06,ko,0.057667
2025-03-06,mcd,0.055653
2025-03-06,mmm,0.057789
2025-03-06,mrk,0.057667
2025-03-06,msft,0.055653
2025-03-06,nke,0.057667
2025-03-06,nvda,0.057667
2025-03-06,pg,0.057667
2025-03-06,shw,0.057667
2025-03-06,trv,0.057667
2025-03-06,unh,0.057667
2025-03-06,v,0.057789
2025-03-06,vz,0.057667
2025-03-06,wmt,0.057789
2025-03-07,aapl,0.055653
2025-03-07,amgn,0.055653
2025-03-07,amzn,0.057667
2025-03-07,axp,0.057667
2025-03-07,ba,0.057667
2025-03-07,cat,0.055653
2025-03-07,crm,0.057667
2025-03-07,csco,0.057667
2025-03-07,cvx,0.055653
2025-03-07,dis,0.057667
2025-03-07,gs,0.057667
2025-03-07,hd,0.057667
2025-03-07,hon,0.055653
2025-03-07,ibm,0.057667
2025-03-07,jnj,0.057667
2025-03-07,jpm,0.057789
2025-03-07,ko,0.055653
2025-03-07,mcd,0.055653
2025-03-07,mmm,0.060284
2025-03-07,mrk,0.057667
2025-03-07,msft,0.057667
2025-03-07,nke,0.055653
2025-03-07,nvda,0.060284
2025-03-07,pg,0.055653
2025-03-07,shw,0.057667
2025-03-07,trv,0.060284
2025-03-07,unh,0.057667
2025-03-07,v,0.057667
2025-03-07,vz,0.055653
2025-03-07,wmt,0.057789
2025-03-10,aapl,0.057667
2025-03-10,amgn,0.055653
2025-03-10,amzn,0.057667
2025-03-10,axp,0.057667
2025-03-10,ba,0.057667
2025-03-10,cat,0.057667
2025-03-10,crm,0.057667
2025-03-10,csco,0.057789
2025-03-10,cvx,0.057667
2025-03-10,dis,0.057789
2025-03-10,gs,0.057667
2025-03-10,hd,0.057667
2025-03-10,hon,0.057667
2025-03-10,ibm,0.055653
2025-03-10,jnj,0.057667
2025-03-10,jpm,0.057667
2025-03-10,ko,0.055653
2025-03-10,mcd,0.055653
2025-03-10,mmm,0.060284
2025-03-10,mrk,0.057667
2025-03-10,msft,0.057667
2025-03-10,nke,0.057667
2025-03-10,nvda,0.057667
2025-03-10,pg,0.057667
2025-03-10,shw,0.060284
2025-03-10,trv,0.060284
2025-03-10,unh,0.057667
2025-03-10,v,0.057789
2025-03-10,vz,0.057667
2025-03-10,wmt,0.057667
2025-03-11,aapl,0.057667
2025-03-11,amgn,0.057667
2025-03-11,amzn,0.057667
2025-03-11,axp,0.057667
2025-03-11,ba,0.057667
2025-03-11,cat,0.057667
2025-03-11,crm,0.057667
2025-03-11,csco,0.057789
2025-03-11,cvx,0.057667
2025-03-11,dis,0.057667
2025-03-11,gs,0.057667
2025-03-11,hd,0.057789
2025-03-11,hon,0.057214
2025-03-11,ibm,0.057667
2025-03-11,jnj,0.060284
2025-03-11,jpm,0.057667
2025-03-11,ko,0.057667
2025-03-11,mcd,0.057214
2025-03-11,mmm,0.057667
2025-03-11,mrk,0.057667
2025-03-11,msft,0.057789
2025-03-11,nke,0.057667
2025-03-11,nvda,0.057667
2025-03-11,pg,0.057214
2025-03-11,shw,0.057214
2025-03-11,trv,0.060284
2025-03-11,unh,0.057667
2025-03-11,v,0.057789
2025-03-11,vz,0.060284
2025-03-11,wmt,0.057667
2025-03-12,aapl,0.057789
2025-03-12,amgn,0.060284
2025-03-12,amzn,0.060284
2025-03-12,axp,0.057667
2025-03-12,ba,0.057667
2025-03-12,cat,0.060284
2025-03-12,crm,0.057667
2025-03-12,csco,0.057789
2025-03-12,cvx,0.057667
2025-03-12,dis,0.057667
2025-03-12,gs,0.057667
2025-03-12,hd,0.057789
2025-03-12,hon,0.057667
2025-03-12,ibm,0.060284
2025-03-12,jnj,0.057214
2025-03-12,jpm,0.057667
2025-03-12,ko,0.057667
2025-03-12,mcd,0.057214
2025-03-12,mmm,0.055653
2025-03-12,mrk,0.057667
2025-03-12,msft,0.057667
2025-03-12,nke,0.057667
2025-03-12,nvda,0.057667
2025-03-12,pg,0.057667
2025-03-12,shw,0.057789
2025-03-12,trv,0.060284
2025-03-12,unh,0.060284
2025-03-12,v,0.057789
2025-03-12,vz,0.060284
2025-03-12,wmt,0.057667
2025-03-13,aapl,0.057667
2025-03-13,amgn,0.057667
2025-03-13,amzn,0.057667
2025-03-13,axp,0.057667
2025-03-13,ba,0.057667
2025-03-13,cat,0.057789
2025-03-13,crm,0.057789
2025-03-13,csco,0.057789
2025-03-13,cvx,0.057789
2025-03-13,dis,0.057667
2025-03-13,gs,0.057667
2025-03-13,hd,0.057667
2025-03-13,hon,0.057789
2025-03-13,ibm,0.057789
2025-03-13,jnj,0.057789
2025-03-13,jpm,0.057667
2025-03-13,ko,0.057789
2025-03-13,mcd,0.057789
2025-03-13,mmm,0.057667
2025-03-13,mrk,0.060284
2025-03-13,msft,0.057789
2025-03-13,nke,0.057667
2025-03-13,nvda,0.057667
2025-03-13,pg,0.057789
2025-03-13,shw,0.057789
2025-03-13,trv,0.060284
2025-03-13,unh,0.060284
2025-03-13,v,0.057667
2025-03-13,vz,0.057667
2025-03-13,wmt,0.057667
2025-03-14,aapl,0.057667
2025-03-14,amgn,0.057667
2025-03-14,amzn,0.057667
2025-03-14,axp,0.057667
2025-03-14,ba,0.057667
2025-03-14,cat,0.060284
2025-03-14,crm,0.057667
2025-03-14,csco,0.057667
2025-03-14,cvx,0.057667
2025-03-14,dis,0.057667
2025-03-14,gs,0.057667
2025-03-14,hd,0.057667
2025-03-14,hon,0.060284
2025-03-14,ibm,0.057667
2025-03-14,jnj,0.057789
2025-03-14,jpm,0.057667
2025-03-14,ko,0.057789
2025-03-14,mcd,0.057667
2025-03-14,mmm,0.055653
2025-03-14,mrk,0.057667
2025-03-14,msft,0.057667
2025-03-14,nke,0.057789
2025-03-14,nvda,0.057667
2025-03-14,pg,0.057789
2025-03-14,shw,0.057789
2025-03-14,trv,0.057667
2025-03-14,unh,0.057667
2025-03-14,v,0.057667
2025-03-14,vz,0.057667
2025-03-14,wmt,0.057667
2025-03-17,aapl,0.060284
2025-03-17,amgn,0.055653
2025-03-17,amzn,0.057667
2025-03-17,axp,0.057667
2025-03-17,ba,0.057667
2025-03-17,cat,0.055653
2025-03-17,crm,0.057667
2025-03-17,csco,0.055653
2025-03-17,cvx,0.057667
2025-03-17,dis,0.057667
2025-03-17,gs,0.057667
2025-03-17,hd,0.057667
2025-03-17,hon,0.055653
2025-03-17,ibm,0.057667
2025-03-17,jnj,0.057789
2025-03-17,jpm,0.057667
2025-03-17,ko,0.057667
2025-03-17,mcd,0.055653
2025-03-17,mmm,0.055653
2025-03-17,mrk,0.055653
2025-03-17,msft,0.057667
2025-03-17,nke,0.055653
2025-03-17,nvda,0.057667
2025-03-17,pg,0.060284
2025-03-17,shw,0.057667
2025-03-17,trv,0.055653
2025-03-17,unh,0.055653
2025-03-17,v,0.055653
2025-03-17,vz,0.057667
2025-03-17,wmt,0.057667
2025-03-18,aapl,0.057667
2025-03-18,amgn,0.057667
2025-03-18,amzn,0.057667
2025-03-18,axp,0.057667
2025-03-18,ba,0.057667
2025-03-18,cat,0.060284
2025-03-18,crm,0.057667
2025-03-18,csco,0.060284
2025-03-18,cvx,0.057667
2025-03-18,dis,0.057667
2025-03-18,gs,0.057667
2025-03-18,hd,0.057667
2025-03-18,hon,0.055653
2025-03-18,ibm,0.057667
2025-03-18,jnj,0.055653
2025-03-18,jpm,0.057667
2025-03-18,ko,0.060284
2025-03-18,mcd,0.057667
2025-03-18,mmm,0.060284
2025-03-18,mrk,0.057667
2025-03-18,msft,0.060284
2025-03-18,nke,0.057667
2025-03-18,nvda,0.057667
2025-03-18,pg,0.057789
2025-03-18,shw,0.057789
2025-03-18,trv,0.055653
2025-03-18,unh,0.055653
2025-03-18,v,0.057667
2025-03-18,vz,0.055653
2025-03-18,wmt,0.057667
2025-03-19,aapl,0.057667
2025-03-19,amgn,0.060284
2025-03-19,amzn,0.057667
2025-03-19,axp,0.057667
2025-03-19,ba,0.055653
2025-03-19,cat,0.060284
2025-03-19,crm,0.060284
2025-03-19,csco,0.055653
2025-03-19,cvx,0.055653
2025-03-19,dis,0.057667
2025-03-19,gs,0.057667
2025-03-19,hd,0.057667
2025-03-19,hon,0.060284
2025-03-19,ibm,0.055653
2025-03-19,jnj,0.057667
2025-03-19,jpm,0.057667
2025-03-19,ko,0.057667
2025-03-19,mcd,0.055653
2025-03-19,mmm,0.055653
2025-03-19,mrk,0.060284
2025-03-19,msft,0.055653
2025-03-19,nke,0.057667
2025-03-19,nvda,0.057667
2025-03-19,pg,0.057667
2025-03-19,shw,0.057667
2025-03-19,trv,0.060284
2025-03-19,unh,0.055653
2025-03-19,v,0.055653
2025-03-19,vz,0.060284
2025-03-19,wmt,0.057667
2025-03-20,aapl,0.057667
2025-03-20,amgn,0.057667
2025-03-20,amzn,0.060284
2025-03-20,axp,0.057667
2025-03-20,ba,0.057667
2025-03-20,cat,0.057789
2025-03-20,crm,0.060284
2025-03-20,csco,0.057667
2025-03-20,cvx,0.055653
2025-03-20,dis,0.060284
2025-03-20,gs,0.057667
2025-03-20,hd,0.057667
2025-03-20,hon,0.057667
2025-03-20,ibm,0.057667
2025-03-20,jnj,0.057667
2025-03-20,jpm,0.057667
2025-03-20,ko,0.057667
2025-03-20,mcd,0.055653
2025-03-20,mmm,0.057667
2025-03-20,mrk,0.057667
2025-03-20,msft,0.060284
2025-03-20,nke,0.057667
2025-03-20,nvda,0.060284
2025-03-20,pg,0.057789
2025-03-20,shw,0.057667
2025-03-20,trv,0.060284
2025-03-20,unh,0.055653
2025-03-20,v,0.057667
2025-03-20,vz,0.057667
2025-03-20,wmt,0.057667
2025-03-21,aapl,0.057667
2025-03-21,amgn,0.057667
2025-03-21,amzn,0.055653
2025-03-21,axp,0.057667
2025-03-21,ba,0.055653
2025-03-21,cat,0.057667
2025-03-21,crm,0.057667
2025-03-21,csco,0.057667
2025-03-21,cvx,0.057667
2025-03-21,dis,0.057667
2025-03-21,gs,0.057667
2025-03-21,hd,0.057667
2025-03-21,hon,0.057667
2025-03-21,ibm,0.057667
2025-03-21,jnj,0.057789
2025-03-21,jpm,0.057667
2025-03-21,ko,0.057789
2025-03-21,mcd,0.060284
2025-03-21,mmm,0.057667
2025-03-21,mrk,0.057214
2025-03-21,msft,0.057667
2025-03-21,nke,0.057667
2025-03-21,nvda,0.057667
2025-03-21,pg,0.057667
2025-03-21,shw,0.057667
2025-03-21,trv,0.057789
2025-03-21,unh,0.055653
2025-03-21,v,0.060284
2025-03-21,vz,0.057667
2025-03-21,wmt,0.057667
2025-03-24,aapl,0.057667
2025-03-24,amgn,0.057789
2025-03-24,amzn,0.057667
2025-03-24,axp,0.057667
2025-03-24,ba,0.055653
2025-03-24,cat,0.055653
2025-03-24,crm,0.055653
2025-03-24,csco,0.057667
2025-03-24,cvx,0.057667
2025-03-24,dis,0.057667
2025-03-24,gs,0.055653
2025-03-24,hd,0.057667
2025-03-24,hon,0.057667
2025-03-24,ibm,0.057667
